cell_id,model,benchmark,task_id,replicate_id,unit_id,observation_class,method,operator,deployment_mode,estimand,success,outcome_source,observations,scheduled_actions,action_rate,acted_on_task,applied_interventions,task_tokens,observer_tokens,total_tokens,latency_ms,actual_cost_usd,reported_cost_usd,estimated_cost_usd,upper_bound_cost_usd,failed_retry_attempts
56950423b3bd39be731dbcd0,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-895::t7,0,extracted-gsm8k-test-895::t7/r0,active,active_recompute,lossy_compaction,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,6599,5742,12341,27507,0.003645,0.0,0.003645,0.0,0
1ccda9e6d266ee2811d5f16d,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-967::t7,0,extracted-gsm8k-test-967::t7/r0,active,active_recompute,public_state_reground,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,5208,4528,9736,35535,0.003873,0.0,0.003873,0.0,0
be1cef2d91535395c34f94d9,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-916::t7,0,extracted-gsm8k-test-916::t7/r0,passive-behavioral,frozen_probe:recompute,lossy_compaction,two_pass_frozen,yoked_anchor,False,canonical_regrade,6,1,0.16666666666666666,1,1,4578,0,4578,23427,0.002483,0.0,0.002483,0.0,0
88e271c80b7ec4bce0d361da,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-907::t7,0,extracted-gsm8k-test-907::t7/r0,active,active_recompute,public_state_reground,two_pass_frozen,yoked_anchor,False,canonical_regrade,6,1,0.16666666666666666,1,1,4609,4114,8723,27814,0.003443,0.0,0.003443,0.0,0
737ee7533e11f37fdbeef9db,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-861::t7,0,extracted-gsm8k-test-861::t7/r0,active,active_recompute,none,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,5620,4856,10476,24407,0.003796,0.0,0.003796,0.0,0
419ef1bb2fc867159d51e9b5,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-797::t7,0,extracted-gsm8k-test-797::t7/r0,baseline,turn_clock,none,two_pass_frozen,yoked_anchor,False,canonical_regrade,6,1,0.16666666666666666,1,1,3454,0,3454,16602,0.001763,0.0,0.001763,0.0,0
bd3c1791c72af246fd15d634,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-1147::t7,0,extracted-gsm8k-test-1147::t7/r0,baseline,context_use,public_state_reground,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,4744,0,4744,20294,0.002317,0.0,0.002317,0.0,0
673a0a5d4f9c0a4ab61b3fdf,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-991::t7,0,extracted-gsm8k-test-991::t7/r0,passive-behavioral,frozen_probe:recompute,none,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,4620,0,4620,25990,0.002655,0.0,0.002655,0.0,0
f01430b9d529879e4fee09e2,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-920::t7,0,extracted-gsm8k-test-920::t7/r0,passive-behavioral,frozen_probe:recompute,none,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,5598,0,5598,20384,0.002847,0.0,0.002847,0.0,0
aa53ee114316da5f4505746f,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-966::t7,0,extracted-gsm8k-test-966::t7/r0,passive-behavioral,frozen_probe:recompute,lossy_compaction,two_pass_frozen,yoked_anchor,False,canonical_regrade,6,1,0.16666666666666666,1,1,4635,0,4635,21249,0.002415,0.0,0.002415,0.0,0
102139c15bb4844de4500199,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-1125::t7,0,extracted-gsm8k-test-1125::t7/r0,active,active_recompute,public_state_reground,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,5063,4409,9472,31933,0.003707,0.0,0.003707,0.0,0
c45cbb724992f621b7eadc05,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-893::t7,0,extracted-gsm8k-test-893::t7/r0,active,active_recompute,none,two_pass_frozen,yoked_anchor,False,canonical_regrade,6,1,0.16666666666666666,1,1,5654,4581,10235,34624,0.004058,0.0,0.004058,0.0,0
69c442e96742fc1b76471226,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-982::t7,0,extracted-gsm8k-test-982::t7/r0,baseline,context_use,lossy_compaction,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,3755,0,3755,15362,0.001796,0.0,0.001796,0.0,0
5a4a11c309b30867bb7b0cdd,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-806::t7,0,extracted-gsm8k-test-806::t7/r0,baseline,turn_clock,none,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,4031,0,4031,18753,0.002173,0.0,0.002173,0.0,0
508a5913dd4b487e99028906,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-832::t7,0,extracted-gsm8k-test-832::t7/r0,baseline,turn_clock,public_state_reground,two_pass_frozen,yoked_anchor,False,canonical_regrade,6,1,0.16666666666666666,1,1,3962,0,3962,19615,0.002128,0.0,0.002128,0.0,0
b88da94f99e836fc7a33b012,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-807::t7,0,extracted-gsm8k-test-807::t7/r0,baseline,context_use,public_state_reground,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,4931,0,4931,21027,0.002639,0.0,0.002639,0.0,0
75f5dd88ad57b41e43a36392,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-1120::t7,0,extracted-gsm8k-test-1120::t7/r0,baseline,turn_clock,none,two_pass_frozen,yoked_anchor,False,canonical_regrade,6,1,0.16666666666666666,1,1,3958,0,3958,17413,0.00204,0.0,0.00204,0.0,0
d4cfdef17ec7584c5c169151,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-955::t7,0,extracted-gsm8k-test-955::t7/r0,active,active_recompute,lossy_compaction,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,6769,5620,12389,39716,0.004045,0.0,0.004045,0.0,0
9683c6839fbf194c9a9cbf78,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-1123::t7,0,extracted-gsm8k-test-1123::t7/r0,baseline,context_use,none,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,3618,0,3618,20818,0.002165,0.0,0.002165,0.0,0
0daef2e09a574d8b244d67d4,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-979::t7,0,extracted-gsm8k-test-979::t7/r0,baseline,context_use,none,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,3710,0,3710,19594,0.001932,0.0,0.001932,0.0,0
5a8ffc2c38c0f04329440482,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-772::t7,0,extracted-gsm8k-test-772::t7/r0,active,active_recompute,public_state_reground,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,4981,4369,9350,31544,0.003498,0.0,0.003498,0.0,0
e7cd934d60364d74aaacc6d5,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-770::t7,0,extracted-gsm8k-test-770::t7/r0,passive-behavioral,frozen_probe:recompute,none,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,2721,0,2721,15939,0.001296,0.0,0.001296,0.0,0
cd02bf397b0df03f40eb5792,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-845::t7,0,extracted-gsm8k-test-845::t7/r0,passive-behavioral,frozen_probe:recompute,public_state_reground,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,3606,0,3606,21744,0.001935,0.0,0.001935,0.0,0
1c446059e709448ce7c30d09,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-900::t7,0,extracted-gsm8k-test-900::t7/r0,passive-behavioral,frozen_probe:recompute,lossy_compaction,two_pass_frozen,yoked_anchor,False,canonical_regrade,6,1,0.16666666666666666,1,1,5047,0,5047,24115,0.003076,0.0,0.003076,0.0,0
88a8749c61089bdb88eb82d6,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-976::t7,0,extracted-gsm8k-test-976::t7/r0,baseline,context_use,lossy_compaction,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,3488,0,3488,16575,0.00165,0.0,0.00165,0.0,0
33f638dd1741414a4ab8b51d,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-883::t7,0,extracted-gsm8k-test-883::t7/r0,baseline,context_use,public_state_reground,two_pass_frozen,yoked_anchor,False,canonical_regrade,6,1,0.16666666666666666,1,1,4581,0,4581,25941,0.002996,0.0,0.002996,0.0,0
66274b97c41c3a687a7a64b2,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-918::t7,0,extracted-gsm8k-test-918::t7/r0,passive-behavioral,frozen_probe:recompute,lossy_compaction,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,3169,0,3169,13155,0.001402,0.0,0.001402,0.0,0
1d02295edd2be096ce476160,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-989::t7,0,extracted-gsm8k-test-989::t7/r0,passive-behavioral,frozen_probe:recompute,public_state_reground,two_pass_frozen,yoked_anchor,False,canonical_regrade,6,1,0.16666666666666666,1,1,5663,0,5663,33711,0.003704,0.0,0.003704,0.0,0
0d6ae9723cef9a74860a91e9,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-1145::t7,0,extracted-gsm8k-test-1145::t7/r0,active,active_recompute,public_state_reground,two_pass_frozen,yoked_anchor,False,canonical_regrade,6,1,0.16666666666666666,1,1,5057,4222,9279,27186,0.003539,0.0,0.003539,0.0,0
ee18904e3b52ab391fa6e9df,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-1134::t7,0,extracted-gsm8k-test-1134::t7/r0,baseline,turn_clock,lossy_compaction,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,3783,0,3783,18594,0.001816,0.0,0.001816,0.0,0
0e4931ef7fd43509db2a7540,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-919::t7,0,extracted-gsm8k-test-919::t7/r0,baseline,turn_clock,public_state_reground,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,3574,0,3574,30855,0.001605,0.0,0.001605,0.0,0
ad98efc32ce80c3b88dd8eee,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-1019::t7,0,extracted-gsm8k-test-1019::t7/r0,passive-behavioral,frozen_probe:recompute,lossy_compaction,two_pass_frozen,yoked_anchor,False,canonical_regrade,6,1,0.16666666666666666,1,1,4156,0,4156,17079,0.002033,0.0,0.002033,0.0,0
84c82cde62dc885b5f427935,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-957::t7,0,extracted-gsm8k-test-957::t7/r0,passive-behavioral,frozen_probe:recompute,lossy_compaction,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,5641,0,5641,25682,0.003187,0.0,0.003187,0.0,0
42d2abd86ce2c27d6c5bb380,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-810::t7,0,extracted-gsm8k-test-810::t7/r0,baseline,turn_clock,none,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,4956,0,4956,24439,0.002863,0.0,0.002863,0.0,0
234370dc0eafe9c795846d3d,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-926::t7,0,extracted-gsm8k-test-926::t7/r0,active,active_recompute,lossy_compaction,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,6084,4561,10645,34255,0.004431,0.0,0.004431,0.0,0
3129e3aa35d55af640508400,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-856::t7,0,extracted-gsm8k-test-856::t7/r0,baseline,turn_clock,public_state_reground,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,3300,0,3300,18149,0.001538,0.0,0.001538,0.0,0
fee61c9078f362899a39d286,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-885::t7,0,extracted-gsm8k-test-885::t7/r0,passive-behavioral,frozen_probe:recompute,none,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,4494,0,4494,23381,0.002121,0.0,0.002121,0.0,0
bffcbbc7319d8c46011279bd,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-836::t7,0,extracted-gsm8k-test-836::t7/r0,baseline,context_use,lossy_compaction,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,3412,0,3412,13892,0.001572,0.0,0.001572,0.0,0
08e37940ab14f1b9de0c048b,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-814::t7,0,extracted-gsm8k-test-814::t7/r0,baseline,context_use,public_state_reground,two_pass_frozen,yoked_anchor,False,canonical_regrade,6,1,0.16666666666666666,1,1,5053,0,5053,28303,0.003205,0.0,0.003205,0.0,0
67c1a07a55267ff35850fb8b,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-905::t7,0,extracted-gsm8k-test-905::t7/r0,active,active_recompute,public_state_reground,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,4711,4211,8922,27787,0.003281,0.0,0.003281,0.0,0
dfedf4a03439ffbad063c44d,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-895::t7,0,extracted-gsm8k-test-895::t7/r0,active,active_recompute,none,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,5284,4735,10019,27769,0.003689,0.0,0.003689,0.0,0
fe56459297151bbb897dff49,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-967::t7,0,extracted-gsm8k-test-967::t7/r0,baseline,context_use,public_state_reground,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,3607,0,3607,23446,0.001757,0.0,0.001757,0.0,0
4a7560bef0c6294fd611a40a,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-916::t7,0,extracted-gsm8k-test-916::t7/r0,baseline,context_use,none,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,3789,0,3789,17421,0.001953,0.0,0.001953,0.0,0
7c90de0f3acbd4d72994d48b,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-907::t7,0,extracted-gsm8k-test-907::t7/r0,active,active_recompute,none,two_pass_frozen,yoked_anchor,False,canonical_regrade,6,1,0.16666666666666666,1,1,4397,4091,8488,28794,0.003206,0.0,0.003206,0.0,0
8a66b4620264dc105f03fd6b,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-861::t7,0,extracted-gsm8k-test-861::t7/r0,baseline,context_use,public_state_reground,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,3962,0,3962,16289,0.001869,0.0,0.001869,0.0,0
5e47cd56a3941eb866be40d9,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-797::t7,0,extracted-gsm8k-test-797::t7/r0,active,active_recompute,lossy_compaction,two_pass_frozen,yoked_anchor,False,canonical_regrade,6,1,0.16666666666666666,1,1,5856,5110,10966,32184,0.003246,0.0,0.003246,0.0,0
8f276a476376ccc88f7647a6,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-1147::t7,0,extracted-gsm8k-test-1147::t7/r0,passive-behavioral,frozen_probe:recompute,lossy_compaction,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,4824,0,4824,20577,0.002419,0.0,0.002419,0.0,0
c6dc2e8948b7cb943e536d86,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-991::t7,0,extracted-gsm8k-test-991::t7/r0,baseline,turn_clock,lossy_compaction,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,4587,0,4587,21193,0.002235,0.0,0.002235,0.0,0
0171a0ea84953e285bf70d92,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-920::t7,0,extracted-gsm8k-test-920::t7/r0,active,active_recompute,public_state_reground,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,6927,5855,12782,36151,0.004076,0.0,0.004076,0.0,0
32c2c1695953f6520df76d9c,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-966::t7,0,extracted-gsm8k-test-966::t7/r0,passive-behavioral,frozen_probe:recompute,public_state_reground,two_pass_frozen,yoked_anchor,False,canonical_regrade,6,1,0.16666666666666666,1,1,4238,0,4238,23552,0.002377,0.0,0.002377,0.0,0
0ab243b82a07424aebdf5344,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-1125::t7,0,extracted-gsm8k-test-1125::t7/r0,baseline,context_use,none,two_pass_frozen,yoked_anchor,False,canonical_regrade,6,1,0.16666666666666666,1,1,3805,0,3805,17367,0.001947,0.0,0.001947,0.0,0
5550b0cc3fc9c0844062f314,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-893::t7,0,extracted-gsm8k-test-893::t7/r0,passive-behavioral,frozen_probe:recompute,public_state_reground,two_pass_frozen,yoked_anchor,False,canonical_regrade,6,1,0.16666666666666666,1,1,4624,0,4624,27930,0.002821,0.0,0.002821,0.0,0
cb5f348386911554385baa75,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-982::t7,0,extracted-gsm8k-test-982::t7/r0,baseline,context_use,none,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,3450,0,3450,21234,0.001759,0.0,0.001759,0.0,0
68fe6c6b60e401b4b28c8eed,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-806::t7,0,extracted-gsm8k-test-806::t7/r0,passive-behavioral,frozen_probe:recompute,none,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,4508,0,4508,22177,0.002514,0.0,0.002514,0.0,0
000cae053d595548c24b026a,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-832::t7,0,extracted-gsm8k-test-832::t7/r0,active,active_recompute,none,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,5038,4490,9528,30196,0.003429,0.0,0.003429,0.0,0
40ad12b1227921c0f4f44cb1,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-807::t7,0,extracted-gsm8k-test-807::t7/r0,active,active_recompute,lossy_compaction,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,6785,5634,12419,32930,0.004301,0.0,0.004301,0.0,0
25eb70c9abddbd921882b2c5,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-1120::t7,0,extracted-gsm8k-test-1120::t7/r0,baseline,turn_clock,lossy_compaction,two_pass_frozen,yoked_anchor,False,canonical_regrade,6,1,0.16666666666666666,1,1,4318,0,4318,18545,0.002143,0.0,0.002143,0.0,0
f70bc0ca48048e94d9aeef4e,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-955::t7,0,extracted-gsm8k-test-955::t7/r0,baseline,turn_clock,none,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,4349,0,4349,18685,0.002161,0.0,0.002161,0.0,0
831328b451f09d56554a1022,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-1123::t7,0,extracted-gsm8k-test-1123::t7/r0,baseline,turn_clock,none,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,3634,0,3634,19754,0.002081,0.0,0.002081,0.0,0
ecfda470443bab4c70fe90a8,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-979::t7,0,extracted-gsm8k-test-979::t7/r0,baseline,context_use,public_state_reground,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,3806,0,3806,20888,0.001927,0.0,0.001927,0.0,0
1286990d9bdce85c9a51b817,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-772::t7,0,extracted-gsm8k-test-772::t7/r0,active,active_recompute,none,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,4785,4274,9059,27593,0.003293,0.0,0.003293,0.0,0
3b388133d5ba984bdee1c417,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-770::t7,0,extracted-gsm8k-test-770::t7/r0,baseline,turn_clock,none,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,3107,0,3107,14034,0.00145,0.0,0.00145,0.0,0
136cd2150d4470143762afc4,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-845::t7,0,extracted-gsm8k-test-845::t7/r0,baseline,context_use,public_state_reground,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,3724,0,3724,19643,0.002081,0.0,0.002081,0.0,0
cf435e4efd6435b862b51dde,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-900::t7,0,extracted-gsm8k-test-900::t7/r0,active,active_recompute,public_state_reground,two_pass_frozen,yoked_anchor,False,canonical_regrade,6,1,0.16666666666666666,1,1,5342,4297,9639,33476,0.004328,0.0,0.004328,0.0,0
908ad799d7da93514821fb07,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-976::t7,0,extracted-gsm8k-test-976::t7/r0,active,active_recompute,public_state_reground,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,4555,4020,8575,28785,0.003477,0.0,0.003477,0.0,0
f452996adb48825d1508e407,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-883::t7,0,extracted-gsm8k-test-883::t7/r0,active,active_recompute,lossy_compaction,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,5982,4644,10626,35988,0.004425,0.0,0.004425,0.0,0
2d66f094e81df7437ff7a514,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-918::t7,0,extracted-gsm8k-test-918::t7/r0,passive-behavioral,frozen_probe:recompute,none,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,2545,0,2545,14420,0.001257,0.0,0.001257,0.0,0
0ce147bf436355518cccdfb5,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-989::t7,0,extracted-gsm8k-test-989::t7/r0,active,active_recompute,none,two_pass_frozen,yoked_anchor,False,canonical_regrade,6,1,0.16666666666666666,1,1,5750,4448,10198,30728,0.004131,0.0,0.004131,0.0,0
32e5781f8bb078000b976786,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-1145::t7,0,extracted-gsm8k-test-1145::t7/r0,passive-behavioral,frozen_probe:recompute,none,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,4183,0,4183,22998,0.002513,0.0,0.002513,0.0,0
fa121393c8c2564c6189f797,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-1134::t7,0,extracted-gsm8k-test-1134::t7/r0,baseline,context_use,lossy_compaction,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,4291,0,4291,21635,0.002089,0.0,0.002089,0.0,0
da463807dabd978c20ea75e7,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-919::t7,0,extracted-gsm8k-test-919::t7/r0,passive-behavioral,frozen_probe:recompute,none,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,3520,0,3520,14417,0.001671,0.0,0.001671,0.0,0
0b07e47c258a69ffb246119c,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-1019::t7,0,extracted-gsm8k-test-1019::t7/r0,baseline,turn_clock,none,two_pass_frozen,yoked_anchor,False,canonical_regrade,6,1,0.16666666666666666,1,1,3256,0,3256,19129,0.001709,0.0,0.001709,0.0,0
dd7313b0452b0b2a34e35401,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-957::t7,0,extracted-gsm8k-test-957::t7/r0,baseline,context_use,lossy_compaction,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,6244,0,6244,30191,0.003779,0.0,0.003779,0.0,0
961a41f35af30ecc02a3c9a7,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-810::t7,0,extracted-gsm8k-test-810::t7/r0,passive-behavioral,frozen_probe:recompute,none,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,4785,0,4785,22536,0.002645,0.0,0.002645,0.0,0
358ca0fdf2e8a7f6cd9acc60,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-926::t7,0,extracted-gsm8k-test-926::t7/r0,baseline,turn_clock,lossy_compaction,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,4180,0,4180,21085,0.002428,0.0,0.002428,0.0,0
5aeeb45fb6b892c9be56c611,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-856::t7,0,extracted-gsm8k-test-856::t7/r0,active,active_recompute,lossy_compaction,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,5203,4663,9866,29112,0.003549,0.0,0.003549,0.0,0
25fb9b7a4696209a92118152,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-885::t7,0,extracted-gsm8k-test-885::t7/r0,baseline,turn_clock,none,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,4695,0,4695,16771,0.002211,0.0,0.002211,0.0,0
ab307b26f431745d1eb390f5,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-836::t7,0,extracted-gsm8k-test-836::t7/r0,passive-behavioral,frozen_probe:recompute,none,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,2789,0,2789,14542,0.001437,0.0,0.001437,0.0,0
e21d8797e8d39cccf3ab5b5a,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-814::t7,0,extracted-gsm8k-test-814::t7/r0,baseline,turn_clock,public_state_reground,two_pass_frozen,yoked_anchor,False,canonical_regrade,6,1,0.16666666666666666,1,1,5072,0,5072,24657,0.003031,0.0,0.003031,0.0,0
d612f0604cd27751c717eba9,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-905::t7,0,extracted-gsm8k-test-905::t7/r0,baseline,context_use,none,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,3086,0,3086,15132,0.001535,0.0,0.001535,0.0,0
