run_id,benchmark,model,task_id,condition,replicate_id,method,observation_class,provider_backed,receipt_source,provider,observer_model,cost_quality,checkpoint_count,provider_call_count,input_tokens,output_tokens,total_tokens,cached_input_tokens,reasoning_tokens,latency_ms,cost_micro_usd,cost_usd
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_40,official_native_tools,0,frozen_probe:recompute,passive_zero_carry,True,clean shadow,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,4,4,2984,683,3667,2708,629,10520,495,0.000495
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_40,official_native_tools,0,frozen_probe:current_copy,passive_zero_carry,True,clean shadow,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,4,4,2980,317,3297,1806,243,6480,396,0.000396
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_40,official_native_tools,0,frozen_quiz,passive_zero_carry,True,clean shadow,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,4,4,3228,483,3711,2680,308,8975,415,0.000415
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_40,official_native_tools,0,trace_judge,passive_zero_carry,True,clean shadow,openai,gpt-5.6-sol,estimated,4,4,4407,618,5025,0,345,18615,34395,0.034395
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_40,official_native_tools,0,trace_rules,passive_zero_carry,False,deterministic clean-shadow computation,,,,4,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_40,official_native_tools,0,turn_clock,passive_zero_carry,False,deterministic clean-shadow computation,,,,4,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_40,official_native_tools,0,context_use,passive_zero_carry,False,deterministic clean-shadow computation,,,,4,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_41,official_native_tools,0,active_recompute,active_carry,True,carried active trajectory,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,2,2,1210,314,1524,138,294,2023,353,0.000353
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_41,official_native_tools,0,frozen_probe:recompute,passive_zero_carry,True,clean shadow,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,2,2,956,384,1340,818,368,2561,264,0.000264
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_41,official_native_tools,0,frozen_probe:current_copy,passive_zero_carry,True,clean shadow,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,2,2,954,132,1086,420,95,1280,166,0.000166
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_41,official_native_tools,0,frozen_quiz,passive_zero_carry,True,clean shadow,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,2,2,1078,332,1410,804,245,2102,253,0.000253
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_41,official_native_tools,0,trace_judge,passive_zero_carry,True,clean shadow,openai,gpt-5.6-sol,estimated,2,2,1648,286,1934,0,133,16390,13960,0.013960
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_41,official_native_tools,0,trace_rules,passive_zero_carry,False,deterministic clean-shadow computation,,,,2,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_41,official_native_tools,0,turn_clock,passive_zero_carry,False,deterministic clean-shadow computation,,,,2,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_41,official_native_tools,0,context_use,passive_zero_carry,False,deterministic clean-shadow computation,,,,2,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_42,official_native_tools,0,active_recompute,active_carry,True,carried active trajectory,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,3,3,1763,408,2171,415,357,2440,455,0.000455
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_42,official_native_tools,0,frozen_probe:recompute,passive_zero_carry,True,clean shadow,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,3,3,1485,526,2011,1278,503,6589,367,0.000367
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_42,official_native_tools,0,frozen_probe:current_copy,passive_zero_carry,True,clean shadow,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,3,3,1486,246,1732,723,187,3844,274,0.000274
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_42,official_native_tools,0,frozen_quiz,passive_zero_carry,True,clean shadow,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,3,3,1668,497,2165,1257,377,5176,381,0.000381
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_42,official_native_tools,0,trace_judge,passive_zero_carry,True,clean shadow,openai,gpt-5.6-sol,estimated,3,3,2357,462,2819,0,225,13022,21025,0.021025
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_42,official_native_tools,0,trace_rules,passive_zero_carry,False,deterministic clean-shadow computation,,,,3,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_42,official_native_tools,0,turn_clock,passive_zero_carry,False,deterministic clean-shadow computation,,,,3,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_42,official_native_tools,0,context_use,passive_zero_carry,False,deterministic clean-shadow computation,,,,3,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_43,official_native_tools,0,active_recompute,active_carry,True,carried active trajectory,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,4,4,2712,628,3340,973,588,4526,654,0.000654
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_43,official_native_tools,0,frozen_probe:recompute,passive_zero_carry,True,clean shadow,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,4,4,1527,742,2269,1252,716,6284,508,0.000508
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_43,official_native_tools,0,frozen_probe:current_copy,passive_zero_carry,True,clean shadow,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,4,4,1527,422,1949,874,346,4201,366,0.000366
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_43,official_native_tools,0,frozen_quiz,passive_zero_carry,True,clean shadow,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,4,4,1772,525,2297,1224,393,7500,417,0.000417
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_43,official_native_tools,0,trace_judge,passive_zero_carry,True,clean shadow,openai,gpt-5.6-sol,estimated,4,4,2217,501,2718,0,262,17951,21105,0.021105
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_43,official_native_tools,0,trace_rules,passive_zero_carry,False,deterministic clean-shadow computation,,,,4,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_43,official_native_tools,0,turn_clock,passive_zero_carry,False,deterministic clean-shadow computation,,,,4,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_43,official_native_tools,0,context_use,passive_zero_carry,False,deterministic clean-shadow computation,,,,4,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_44,official_native_tools,0,active_recompute,active_carry,True,carried active trajectory,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,3,3,2252,413,2665,1394,362,3248,399,0.000399
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_44,official_native_tools,0,frozen_probe:recompute,passive_zero_carry,True,clean shadow,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,3,3,1953,566,2519,1746,536,6805,398,0.000398
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_44,official_native_tools,0,frozen_probe:current_copy,passive_zero_carry,True,clean shadow,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,3,3,1953,256,2209,1051,199,7330,306,0.000306
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_44,official_native_tools,0,frozen_quiz,passive_zero_carry,True,clean shadow,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,3,3,2136,529,2665,1725,396,8747,406,0.000406
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_44,official_native_tools,0,trace_judge,passive_zero_carry,True,clean shadow,openai,gpt-5.6-sol,estimated,3,3,3056,381,3437,0,166,10625,22900,0.022900
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_44,official_native_tools,0,trace_rules,passive_zero_carry,False,deterministic clean-shadow computation,,,,3,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_44,official_native_tools,0,turn_clock,passive_zero_carry,False,deterministic clean-shadow computation,,,,3,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_44,official_native_tools,0,context_use,passive_zero_carry,False,deterministic clean-shadow computation,,,,3,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_45,official_native_tools,0,active_recompute,active_carry,True,carried active trajectory,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,2,2,750,366,1116,138,338,1869,314,0.000314
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_45,official_native_tools,0,frozen_probe:recompute,passive_zero_carry,True,clean shadow,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,2,2,733,384,1117,595,378,3081,261,0.000261
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_45,official_native_tools,0,frozen_probe:current_copy,passive_zero_carry,True,clean shadow,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,2,2,734,192,926,242,152,1959,194,0.000194
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_45,official_native_tools,0,frozen_quiz,passive_zero_carry,True,clean shadow,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,2,2,855,379,1234,581,313,3119,278,0.000278
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_45,official_native_tools,0,trace_judge,passive_zero_carry,True,clean shadow,openai,gpt-5.6-sol,estimated,2,2,1095,247,1342,0,126,6780,10415,0.010415
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_45,official_native_tools,0,trace_rules,passive_zero_carry,False,deterministic clean-shadow computation,,,,2,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_45,official_native_tools,0,turn_clock,passive_zero_carry,False,deterministic clean-shadow computation,,,,2,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_45,official_native_tools,0,context_use,passive_zero_carry,False,deterministic clean-shadow computation,,,,2,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_46,official_native_tools,0,active_recompute,active_carry,True,carried active trajectory,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,1,1,585,154,739,48,137,890,174,0.000174
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_46,official_native_tools,0,frozen_probe:recompute,passive_zero_carry,True,clean shadow,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,1,1,565,145,710,496,128,899,105,0.000105
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_46,official_native_tools,0,frozen_probe:current_copy,passive_zero_carry,True,clean shadow,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,1,1,564,98,662,0,80,662,144,0.000144
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_46,official_native_tools,0,frozen_quiz,passive_zero_carry,True,clean shadow,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,1,1,626,202,828,489,156,1203,150,0.000150
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_46,official_native_tools,0,trace_judge,passive_zero_carry,True,clean shadow,openai,gpt-5.6-sol,estimated,1,1,971,154,1125,0,78,3662,7935,0.007935
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_46,official_native_tools,0,trace_rules,passive_zero_carry,False,deterministic clean-shadow computation,,,,1,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_46,official_native_tools,0,turn_clock,passive_zero_carry,False,deterministic clean-shadow computation,,,,1,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_46,official_native_tools,0,context_use,passive_zero_carry,False,deterministic clean-shadow computation,,,,1,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_47,official_native_tools,0,active_recompute,active_carry,True,carried active trajectory,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,3,3,1212,510,1722,776,459,3623,385,0.000385
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_47,official_native_tools,0,frozen_probe:recompute,passive_zero_carry,True,clean shadow,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,3,3,1098,567,1665,891,544,3536,386,0.000386
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_47,official_native_tools,0,frozen_probe:current_copy,passive_zero_carry,True,clean shadow,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,3,3,1097,264,1361,614,208,2237,241,0.000241
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_47,official_native_tools,0,frozen_quiz,passive_zero_carry,True,clean shadow,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,3,3,1281,406,1687,870,309,3736,320,0.000320
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_47,official_native_tools,0,trace_judge,passive_zero_carry,True,clean shadow,openai,gpt-5.6-sol,estimated,3,3,1500,347,1847,0,122,8678,14440,0.014440
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_47,official_native_tools,0,trace_rules,passive_zero_carry,False,deterministic clean-shadow computation,,,,3,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_47,official_native_tools,0,turn_clock,passive_zero_carry,False,deterministic clean-shadow computation,,,,3,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_47,official_native_tools,0,context_use,passive_zero_carry,False,deterministic clean-shadow computation,,,,3,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_48,official_native_tools,0,active_recompute,active_carry,True,carried active trajectory,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,3,3,2563,412,2975,1232,361,3120,466,0.000466
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_48,official_native_tools,0,frozen_probe:recompute,passive_zero_carry,True,clean shadow,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,3,3,2098,503,2601,1891,466,3499,363,0.000363
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_48,official_native_tools,0,frozen_probe:current_copy,passive_zero_carry,True,clean shadow,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,3,3,2097,306,2403,919,249,2525,376,0.000376
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_48,official_native_tools,0,frozen_quiz,passive_zero_carry,True,clean shadow,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,3,3,2281,511,2792,1870,402,4038,398,0.000398
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_48,official_native_tools,0,trace_judge,passive_zero_carry,True,clean shadow,openai,gpt-5.6-sol,estimated,3,3,3150,516,3666,0,330,13847,26070,0.026070
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_48,official_native_tools,0,trace_rules,passive_zero_carry,False,deterministic clean-shadow computation,,,,3,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_48,official_native_tools,0,turn_clock,passive_zero_carry,False,deterministic clean-shadow computation,,,,3,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_48,official_native_tools,0,context_use,passive_zero_carry,False,deterministic clean-shadow computation,,,,3,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_49,official_native_tools,0,active_recompute,active_carry,True,carried active trajectory,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,4,4,2503,588,3091,1159,548,8246,574,0.000574
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_49,official_native_tools,0,frozen_probe:recompute,passive_zero_carry,True,clean shadow,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,4,4,2357,715,3072,2081,669,4247,503,0.000503
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_49,official_native_tools,0,frozen_probe:current_copy,passive_zero_carry,True,clean shadow,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,4,4,2354,391,2745,1407,317,3136,400,0.000400
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_49,official_native_tools,0,frozen_quiz,passive_zero_carry,True,clean shadow,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,4,4,2601,616,3217,2053,478,4805,484,0.000484
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_49,official_native_tools,0,trace_judge,passive_zero_carry,True,clean shadow,openai,gpt-5.6-sol,estimated,4,4,3356,789,4145,0,476,25885,32560,0.032560
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_49,official_native_tools,0,trace_rules,passive_zero_carry,False,deterministic clean-shadow computation,,,,4,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_49,official_native_tools,0,turn_clock,passive_zero_carry,False,deterministic clean-shadow computation,,,,4,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_49,official_native_tools,0,context_use,passive_zero_carry,False,deterministic clean-shadow computation,,,,4,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_50,official_native_tools,0,active_recompute,active_carry,True,carried active trajectory,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,1,1,249,192,441,69,189,1412,144,0.000144
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_50,official_native_tools,0,frozen_probe:recompute,passive_zero_carry,True,clean shadow,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,1,1,229,188,417,160,171,1918,126,0.000126
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_50,official_native_tools,0,frozen_probe:current_copy,passive_zero_carry,True,clean shadow,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,1,1,228,95,323,0,76,1802,92,0.000092
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_50,official_native_tools,0,frozen_quiz,passive_zero_carry,True,clean shadow,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,1,1,253,29,282,153,8,499,35,0.000035
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_50,official_native_tools,0,trace_judge,passive_zero_carry,True,clean shadow,openai,gpt-5.6-sol,estimated,1,1,281,87,368,0,40,2409,3145,0.003145
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_50,official_native_tools,0,trace_rules,passive_zero_carry,False,deterministic clean-shadow computation,,,,1,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_50,official_native_tools,0,turn_clock,passive_zero_carry,False,deterministic clean-shadow computation,,,,1,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_50,official_native_tools,0,context_use,passive_zero_carry,False,deterministic clean-shadow computation,,,,1,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_51,official_native_tools,0,active_recompute,active_carry,True,carried active trajectory,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,4,4,3397,563,3960,1599,320,3682,633,0.000633
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_51,official_native_tools,0,frozen_probe:recompute,passive_zero_carry,True,clean shadow,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,4,4,3137,664,3801,2861,610,6555,485,0.000485
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_51,official_native_tools,0,frozen_probe:current_copy,passive_zero_carry,True,clean shadow,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,4,4,3133,368,3501,1710,294,6284,463,0.000463
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_51,official_native_tools,0,frozen_quiz,passive_zero_carry,True,clean shadow,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,4,4,3381,798,4179,2833,599,5611,605,0.000605
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_51,official_native_tools,0,trace_judge,passive_zero_carry,True,clean shadow,openai,gpt-5.6-sol,estimated,4,4,4937,480,5417,0,237,14620,34285,0.034285
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_51,official_native_tools,0,trace_rules,passive_zero_carry,False,deterministic clean-shadow computation,,,,4,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_51,official_native_tools,0,turn_clock,passive_zero_carry,False,deterministic clean-shadow computation,,,,4,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_51,official_native_tools,0,context_use,passive_zero_carry,False,deterministic clean-shadow computation,,,,4,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_52,official_native_tools,0,active_recompute,active_carry,True,carried active trajectory,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,4,4,4269,633,4902,1559,565,5693,811,0.000811
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_52,official_native_tools,0,frozen_probe:recompute,passive_zero_carry,True,clean shadow,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,4,4,2886,672,3558,2610,443,6721,485,0.000485
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_52,official_native_tools,0,frozen_probe:current_copy,passive_zero_carry,True,clean shadow,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,4,4,2881,353,3234,1664,280,4186,421,0.000421
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_52,official_native_tools,0,frozen_quiz,passive_zero_carry,True,clean shadow,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,4,4,3130,870,4000,2582,680,7197,645,0.000645
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_52,official_native_tools,0,trace_judge,passive_zero_carry,True,clean shadow,openai,gpt-5.6-sol,estimated,4,4,4055,681,4736,0,410,16845,33895,0.033895
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_52,official_native_tools,0,trace_rules,passive_zero_carry,False,deterministic clean-shadow computation,,,,4,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_52,official_native_tools,0,turn_clock,passive_zero_carry,False,deterministic clean-shadow computation,,,,4,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_52,official_native_tools,0,context_use,passive_zero_carry,False,deterministic clean-shadow computation,,,,4,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-oss-120b,multi_turn_miss_param_53,official_native_tools,0,active_recompute,active_carry,True,carried active trajectory,fireworks,accounts/fireworks/models/gpt-oss-120b,estimated,4,4,2450,633,3083,1043,593,3421,609,0.000609
